company_name,funded_month,company_market,unicorn_flag,raised_amount_usd,no_cumulative
LockerDome,2012-06,Social Media,False,3129000.0,4929000.0
LockerDome,2013-03,Social Media,False,6000000.0,10929000.0
Locket,2013-01,Android,False,500000.0,500000.0
Locket,2013-09,Android,False,9458238.0,9958238.0
Lockr,2013-12,Teachers,False,500000.0,500000.0
LocoMobi,2012-05,Mobile,False,7000000.0,7000000.0
LocoMobi,2013-12,Mobile,False,22000000.0,29000000.0
LocoMotive Labs,2013-09,Games,False,1695006.0,1695006.0
Locomizer,2013-01,Analytics,False,161671.0,161671.0
Locomizer,2013-07,Analytics,False,75762.0,237433.0
Locondo.jp,2013-06,E-Commerce,False,6200000.0,6200000.0
Locu,2011-09,Databases,False,600000.0,600000.0
Locu,2012-04,Databases,False,20000000.0,20600000.0
Lodo Software,2013-11,Software,False,6000000.0,6000000.0
Loehmann's,2009-12,Fashion,False,35000000.0,35000000.0
LogLogic,2009-05,Security,False,44000000.0,44000000.0
LogMeIn,2004-11,Software,False,30000000.0,30000000.0
LogMeIn,2005-12,Software,False,40000000.0,70000000.0
LogMeIn,2007-12,Software,False,10000000.0,80000000.0
LogRhythm,2008-11,Enterprise Software,False,6500000.0,6500000.0
LogRhythm,2009-04,Enterprise Software,False,9300000.0,15800000.0
LogRhythm,2011-03,Enterprise Software,False,40000000.0,55800000.0
LogRhythm,2012-06,Enterprise Software,False,45000000.0,100800000.0
Logan,2012-08,Advertising,False,25000.0,25000.0
Logentries,2012-07,Business Analytics,False,3300000.0,3300000.0
Logentries,2013-09,Business Analytics,False,40000000.0,43300000.0
Loggly,2010-02,Enterprise Software,False,500000.0,500000.0
Loggly,2012-05,Enterprise Software,False,19800000.0,20300000.0
Loggly,2013-09,Enterprise Software,False,40000000.0,60300000.0
LogiAnalytics.com,2007-12,Business Intelligence,False,5000000.0,5000000.0
LogiAnalytics.com,2008-10,Business Intelligence,False,3000000.0,8000000.0
LogiAnalytics.com,2011-11,Business Intelligence,False,20000000.0,28000000.0
LogiAnalytics.com,2013-10,Business Intelligence,False,55000000.0,83000000.0
Logia Group,2007-12,Mobile,False,2500000.0,2500000.0
Logic Instrument,2010-06,Hardware + Software,False,1480000.0,1480000.0
LogicLoop,2010-08,Software,False,15604.0,15604.0
LogicTree,2006-05,Public Transportation,False,4000000.0,4000000.0
LogicTree,2009-08,Public Transportation,False,2201849.0,6201849.0
Logical Apps,2005-10,Software,False,28000000.0,28000000.0
Logical Choice Technologies,2013-05,Education,False,5000000.0,5000000.0
Logical Therapeutics,2010-05,Biotechnology,False,50700000.0,50700000.0
Logicalware,2005-06,Software,False,546467.0,546467.0
Logicbroker,2013-08,Curated Web,False,1600000.0,1600000.0
Logicworks,2011-04,Cloud Management,False,7600000.0,7600000.0
LogoGarden,2011-12,Software,False,6200000.0,6200000.0
LogoneX,2009-02,Software,False,200000.0,200000.0
Logopro,2010-03,Design,False,148775.0,148775.0
"Logrado, Inc.",2013-01,Education,False,120000.0,120000.0
LoiLo,2009-10,Software,False,562204.0,562204.0
LoiLo,2010-11,Software,False,615495.0,1177699.0
Lokata.ru,2012-08,Advertising,False,5200000.0,5200000.0
Lokata.ru,2013-12,Advertising,False,2800000.0,8000000.0
Loksys Solutions,2013-02,Security,False,787126.0,787126.0
Loku,2012-09,Ediscovery,False,4200000.0,4200000.0
Lolapps,2008-09,Games,False,4000000.0,4000000.0
Lolly Wolly Doodle,2011-12,E-Commerce,False,1700000.0,1700000.0
Lolly Wolly Doodle,2013-06,E-Commerce,False,63758958.0,65458958.0
Lombardi Software,2007-05,Business Development,False,23850000.0,23850000.0
Lonestar Heart,2012-10,Biotechnology,False,20000000.0,20000000.0
Longaccess,2013-07,Curated Web,False,141526.0,141526.0
Longevity Biotech,2012-04,Biotechnology,False,350000.0,350000.0
Longfan Media,2007-11,News,False,20000000.0,20000000.0
Loogares.Com,2011-12,Travel,False,40000.0,40000.0
Loogares.Com,2012-03,Travel,False,25000.0,65000.0
Loogla,2012-02,Education,False,40000.0,40000.0
LookSharp (powering InternMatch),2013-06,Colleges,False,16000000.0,16000000.0
LookStat,2009-04,E-Commerce,False,500000.0,500000.0
LookUP,2012-03,Internet,False,25000.0,25000.0
Looker,2013-03,Analytics,False,4000000.0,4000000.0
Looker,2013-08,Analytics,False,32000000.0,36000000.0
Lookery,2008-02,Advertising,False,3600000.0,3600000.0
Lookery,2008-09,Advertising,False,2250000.0,5850000.0
Lookingglass Cyber Solutions,2012-01,Security,False,10000000.0,10000000.0
Looklet,2011-04,Fashion,False,1500000.0,1500000.0
Lookmash,2011-07,E-Commerce,False,160000.0,160000.0
Lookout,2009-12,Security,True,11000000.0,11000000.0
Lookout,2010-05,Security,True,33000000.0,44000000.0
Lookout,2010-12,Security,True,58500000.0,102500000.0
Lookout,2011-09,Security,True,160000000.0,262500000.0
Lookout,2013-10,Security,True,495000000.0,757500000.0
Lookwider,2013-06,Mobile,False,76000.0,76000.0
Loom,2013-10,Storage,False,5600000.0,5600000.0
Loomia,2008-04,Curated Web,False,15000000.0,15000000.0
Loop Commerce,2012-11,E-Commerce,False,1000000.0,1000000.0
Loop Commerce,2013-11,E-Commerce,False,14400000.0,15400000.0
Loop Commerce,2013-12,E-Commerce,False,5000000.0,20400000.0
Loop88,2012-03,Advertising Platforms,False,39000.0,39000.0
LoopFuse,2009-02,Advertising,False,1400000.0,1400000.0
LoopNet,2009-04,Internet,False,150000000.0,150000000.0
LoopPay,2013-11,Mobile,False,10000000.0,10000000.0
Loopd Via,2013-08,CRM,False,50000.0,50000.0
Loopt,2005-06,Networking,False,6000.0,6000.0
Loopt,2005-11,Networking,False,10000000.0,10006000.0
Loopt,2007-07,Networking,False,24000000.0,34006000.0
Loosecubes,2010-01,Curated Web,False,2460000.0,2460000.0
Loosecubes,2012-06,Curated Web,False,39000000.0,41460000.0
Looxii,2009-10,Enterprise Software,False,97500.0,97500.0
Lophius Biosciences,2010-05,Biotechnology,False,3940000.0,3940000.0
Lophius Biosciences,2011-07,Biotechnology,False,3964800.0,7904800.0
Lore,2011-05,Education,False,18000.0,18000.0
Lore,2011-06,Education,False,5000000.0,5018000.0
Lore,2012-01,Education,False,15000000.0,20018000.0
Lorena Gaxiola,2013-01,E-Commerce,False,1500000.0,1500000.0
Lot18,2010-11,Hospitality,False,3000000.0,3000000.0
Lot18,2011-05,Hospitality,False,20000000.0,23000000.0
Lot18,2011-11,Hospitality,False,90000000.0,113000000.0
Lotame,2008-02,Optimization,False,30000000.0,30000000.0
Lotame,2008-08,Optimization,False,39000000.0,69000000.0
Lotame,2010-12,Optimization,False,44000000.0,113000000.0
Lotaris,2011-08,Tablets,False,28500000.0,28500000.0
Loteda,2013-08,Babies,False,10000.0,10000.0
Lottay,2009-07,Gift Card,False,200000.0,200000.0
Lottay,2009-11,Gift Card,False,475000.0,675000.0
Lotus Tissue Repair,2011-06,Biotechnology,False,26000000.0,26000000.0
Loud3r,2009-06,Curated Web,False,1000000.0,1000000.0
Loud3r,2009-12,Curated Web,False,2529175.0,3529175.0
Loudcaster,2010-03,Video Streaming,False,18000.0,18000.0
Loudeye,2006-08,Curated Web,False,46400000.0,46400000.0
Love Home Swap,2012-01,Curated Web,False,1341108.0,1341108.0
Love Home Swap,2012-11,Curated Web,False,1280000.0,2621108.0
Love Home Swap,2013-09,Curated Web,False,1515251.0,4136359.0
Love With Food,2011-10,Marketplaces,False,50000.0,50000.0
Love With Food,2012-07,Marketplaces,False,1935000.0,1985000.0
LoveByte,2012-11,Mobile,False,720000.0,720000.0
LoveIt,2012-06,Curated Web,False,12000000.0,12000000.0
LoveSurf,2013-11,E-Commerce,False,200000.0,200000.0
Lovejuice,2006-05,Hospitality,False,3536134.0,3536134.0
Lovejuice,2007-07,Hospitality,False,5392674.0,8928808.0
Lovely,2012-10,Real Estate,False,6000000.0,6000000.0
Lovestruck.com,2010-01,Online Dating,False,465000.0,465000.0
Lovethelook,2013-04,E-Commerce,False,114761.0,114761.0
Loxam Holding,2011-07,E-Commerce,False,173856000.0,173856000.0
Loxo Oncology,2013-10,Biotechnology,False,66000000.0,66000000.0
LoyalBlocks,2012-01,Mobile,False,3200000.0,3200000.0
LoyalBlocks,2013-05,Mobile,False,27000000.0,30200000.0
Loyalty Lab,2005-03,Software,False,12000000.0,12000000.0
Loyalty Lab,2007-06,Software,False,7000000.0,19000000.0
LoyaltyLion,2012-09,Analytics,False,18852.0,18852.0
Loylty Rewardz Management,2011-10,Advertising,False,4400000.0,4400000.0
Lua,2012-08,Business Productivity,False,7500000.0,7500000.0
Luca Technologies,2006-09,Clean Energy,False,3000000.0,3000000.0
Luca Technologies,2007-10,Clean Energy,False,60000000.0,63000000.0
Luca Technologies,2008-12,Clean Energy,False,227700000.0,290700000.0
Lucibel,2012-07,Security,False,1843950.0,1843950.0
Lucibel,2013-07,Security,False,3908318.0,5752268.0
Lucibel,2013-12,Security,False,57897000.0,63649268.0
Lucid Commerce (PrecisionDemand),2008-06,Advertising Platforms,False,2500000.0,2500000.0
Lucid Commerce (PrecisionDemand),2009-09,Advertising Platforms,False,3800000.0,6300000.0
Lucid Commerce (PrecisionDemand),2010-04,Advertising Platforms,False,10000000.0,16300000.0
Lucid Commerce (PrecisionDemand),2011-07,Advertising Platforms,False,32000000.0,48300000.0
Lucid Design Group,2010-01,Energy Management,False,1500000.0,1500000.0
Lucid Energy,2012-12,Clean Technology,False,4500000.0,4500000.0
Lucid Energy Group,2012-02,Clean Technology,False,75000000.0,75000000.0
Lucid Software Inc,2011-07,Collaboration,False,5000000.0,5000000.0
LucidLogix Technologies,2007-01,Software,False,36000000.0,36000000.0
LucidLogix Technologies,2008-10,Software,False,54000000.0,90000000.0
LucidLogix Technologies,2010-03,Software,False,24000000.0,114000000.0
LucidMedia,2008-12,Sales and Marketing,False,35200000.0,35200000.0
LucidMedia,2010-06,Sales and Marketing,False,4500000.0,39700000.0
LucidPort Technology,2006-10,Semiconductors,False,5000000.0,5000000.0
Lucidux,2012-07,Health Care,False,250000.0,250000.0
Lucidworks,2009-01,Enterprise Search,False,12000000.0,12000000.0
Lucidworks,2010-03,Enterprise Search,False,30000000.0,42000000.0
Lucidworks,2012-02,Enterprise Search,False,17999997.0,59999997.0
Lucidworks,2013-05,Enterprise Search,False,30000000.0,89999997.0
Lucky Pai,2006-09,E-Commerce,False,45000000.0,45000000.0
Lucky Pai,2008-02,E-Commerce,False,25000000.0,70000000.0
Lucky Sort,2012-01,Social Media,False,1000000.0,1000000.0
LuckyCal,2009-02,Email,False,350000.0,350000.0
LuckyLabs,2012-05,Games,False,3500000.0,3500000.0
Ludei,2011-01,Mobile,False,2000000.0,2000000.0
Ludei,2013-06,Mobile,False,3000000.0,5000000.0
Ludesi,2006-09,Biotechnology,False,10314858.0,10314858.0
Ludia,2007-04,Games,False,1500000.0,1500000.0
Ludic Labs,2009-02,Software,False,10000000.0,10000000.0
Ludium Lab,2012-10,Mobile Games,False,72978.0,72978.0
Lukkin,2012-01,Social Network Media,False,120000.0,120000.0
Lulu,2011-11,Mobile,False,2000000.0,2000000.0
Lulu,2013-02,Mobile,False,5000000.0,7000000.0
Luma International,2009-04,Software,False,3879600.0,3879600.0
Lumatic,2010-08,Finance,False,13000.0,13000.0
Lumatic,2012-02,Finance,False,1600000.0,1613000.0
Lumatix,2011-05,Software,False,1777680.0,1777680.0
Lumavita,2009-06,Biotechnology,False,11000000.0,11000000.0
LumeJet,2010-04,Hardware + Software,False,199000.0,199000.0
LumeJet,2012-06,Hardware + Software,False,11627544.0,11826544.0
Lumena Pharmaceuticals,2013-05,Biotechnology,False,69000000.0,69000000.0
Lumenergi,2010-08,Clean Technology,False,12700000.0,12700000.0
Lumenergi,2012-03,Clean Technology,False,18600000.0,31300000.0
Lumenis,2006-09,Health Care,False,240000000.0,240000000.0
Lumense,2013-11,Biotechnology,False,7950000.0,7950000.0
Lumenz,2008-03,Semiconductors,False,6000000.0,6000000.0
"Lumesis, Inc.",2012-02,Analytics,False,2500000.0,2500000.0
Lumetric Lighting,2008-08,Clean Technology,False,4500000.0,4500000.0
Lumetrics,2005-12,Hardware + Software,False,2680000.0,2680000.0
Lumexis,2009-11,Games,False,45000000.0,45000000.0
Lumi Mobile,2011-11,Mobile,False,1160000.0,1160000.0
Lumi Shanghai,2010-04,Biotechnology,False,6000000.0,6000000.0
LumiGrow,2012-12,Hardware + Software,False,500000.0,500000.0
Lumicity,2011-08,Clean Technology,False,6603652.0,6603652.0
Lumics,2005-12,Semiconductors,False,33000000.0,33000000.0
Lumidigm,2005-10,Health Care,False,56700000.0,56700000.0
Lumidigm,2009-01,Health Care,False,63000000.0,119700000.0
Lumidigm,2010-04,Health Care,False,2099997.0,121799997.0
Lumier,2011-03,Software,False,1050000.0,1050000.0
Lumigent Technologies,2008-12,Software,False,20000000.0,20000000.0
Lumigent Technologies,2009-01,Software,False,3000000.0,23000000.0
Lumigent Technologies,2009-12,Software,False,3000000.0,26000000.0
Luminary Micro,2007-08,Semiconductors,False,100000000.0,100000000.0
Luminate,2009-03,Advertising,False,28750000.0,28750000.0
Luminate,2010-07,Advertising,False,48000000.0,76750000.0
Luminate,2012-02,Advertising,False,64200000.0,140950000.0
Luminescent Technologies,2007-06,Semiconductors,False,18000000.0,18000000.0
Luminetx,2005-11,Health Care,False,22000000.0,22000000.0
Luminus Devices,2006-05,None,False,228000000.0,228000000.0
Luminus Devices,2008-03,None,False,216000000.0,444000000.0
Luminus Devices,2010-02,None,False,75305492.0,519305492.0
Lumora,2011-05,Biotechnology,False,4893954.0,4893954.0
Lumos Labs,2007-06,Curated Web,False,400000.0,400000.0
Lumos Labs,2008-06,Curated Web,False,9300000.0,9700000.0
Lumos Labs,2011-06,Curated Web,False,130000000.0,139700000.0
Lumos Labs,2012-08,Curated Web,False,157500000.0,297200000.0
Lumus,2005-01,Hardware + Software,False,12000000.0,12000000.0
Lunagames,2013-07,Games,False,514640.0,514640.0
Lunera Lighting,2012-07,Clean Technology,False,3339000.0,3339000.0
Luqit,2013-02,Advertising,False,40000.0,40000.0
Lure Media Group,2007-10,Software,False,2500000.0,2500000.0
Luvocracy,2013-05,E-Commerce,False,55000000.0,55000000.0
Lux Biosciences,2009-10,Biotechnology,False,200000000.0,200000000.0
Luxera,2012-07,Semiconductors,False,4000000.0,4000000.0
Luxodo,2013-11,Fashion,False,9600000.0,9600000.0
Luxoft,2012-06,Technology,False,60000000.0,60000000.0
Luxoft,2013-12,Technology,False,42400000.0,102400000.0
Luxola,2013-04,E-Commerce,False,2000000.0,2000000.0
Luxr,2013-01,Startups,False,1800000.0,1800000.0
Luxtera,2006-03,Semiconductors,False,88000000.0,88000000.0
Luxtera,2009-12,Semiconductors,False,70000000.0,158000000.0
Luxtera,2012-02,Semiconductors,False,86800000.0,244800000.0
Luxul Wireless,2006-10,Mobile,False,600000.0,600000.0
Luxury Fashion Trade,2011-02,Fashion,False,6079500.0,6079500.0
Luxury Retreats,2012-09,Travel,False,5000000.0,5000000.0
Luzern Solutions,2008-08,E-Commerce,False,3691750.0,3691750.0
Lvgou.com,2013-08,Legal,False,1872964.0,1872964.0
Lvmama,2010-12,Travel,False,21010504.0,21010504.0
Lvmama,2011-09,Travel,False,16236400.0,37246904.0
Lyatiss,2012-05,Cloud Computing,False,3300000.0,3300000.0
Lycera,2009-05,Biotechnology,False,144000000.0,144000000.0
Lyft,2009-06,Transportation,True,300000.0,300000.0
Lyft,2010-08,Transportation,True,2400000.0,2700000.0
Lyft,2011-09,Transportation,True,24000000.0,26700000.0
Lyft,2013-01,Transportation,True,75000000.0,101700000.0
Lyft,2013-05,Transportation,True,60000000.0,161700000.0
Lymbix,2011-04,Analytics,False,1398369.0,1398369.0
Lynk,2013-07,Finance,False,40000.0,40000.0
Lynx Design,2013-09,Hardware + Software,False,1000000.0,1000000.0
Lysanda,2009-09,Clean Technology,False,4128326.0,4128326.0
Lysanda,2011-10,Clean Technology,False,15715927.0,19844253.0
Lyst,2010-11,Technology,False,1521346.0,1521346.0
Lyst,2012-07,Technology,False,10000000.0,11521346.0
Lytics,2013-08,Predictive Analytics,False,4400000.0,4400000.0
Lytro,2011-06,Hardware + Software,False,150000000.0,150000000.0
Lytro,2013-11,Hardware + Software,False,200000000.0,350000000.0
"Lytx, Inc.",2005-06,Hardware + Software,False,36000000.0,36000000.0
"Lytx, Inc.",2007-03,Hardware + Software,False,112000000.0,148000000.0
"Lytx, Inc.",2009-08,Hardware + Software,False,95000000.0,243000000.0
"Lytx, Inc.",2009-12,Hardware + Software,False,4000000.0,247000000.0
Lyxia,2013-06,Biotechnology,False,1600000.0,1600000.0
LíÄ©a et LíÄ©o,2010-09,Enterprise Software,False,674000.0,674000.0
M Squared Lasers,2012-05,Manufacturing,False,6257937.0,6257937.0
M-DAQ,2013-10,Finance,False,23400000.0,23400000.0
M-Factor,2007-06,Software,False,20200000.0,20200000.0
M-Factor,2009-02,Software,False,40200000.0,60400000.0
M-Farm,2013-10,Software,False,235000.0,235000.0
M-Files,2013-04,Document Management,False,15686400.0,15686400.0
M.Setek,2010-01,Design,False,540000000.0,540000000.0
M.dot,2012-07,Mobile,False,100000.0,100000.0
M.dot,2012-10,Mobile,False,1200000.0,1300000.0
M2 Digital Limited,2006-09,Hardware + Software,False,22570114.0,22570114.0
M2M Solution,2009-05,Software,False,2800000.0,2800000.0
M2TECH,2011-07,Hardware + Software,False,719550.0,719550.0
M2Z Networks,2006-03,Mobile,False,8000000.0,8000000.0
M3 Technology Group,2007-10,Enterprise Software,False,6500000.0,6500000.0
M3X Media,2009-02,Games,False,10500000.0,10500000.0
M:Metrics,2005-10,Demographies,False,21000000.0,21000000.0
MADS,2007-01,Television,False,654200.0,654200.0
MADS,2011-11,Television,False,1377300.0,2031500.0
MAG Interactive,2013-11,Games,False,6000000.0,6000000.0
MAINtag,2010-05,Aerospace,False,1270000.0,1270000.0
MAKO Surgical,2007-02,Medical Devices,False,30000000.0,30000000.0
MAKO Surgical,2008-02,Medical Devices,False,100000.0,30100000.0
MAKO Surgical,2008-10,Medical Devices,False,40000000.0,70100000.0
MAP Pharmaceuticals,2007-03,Medical,False,300000000.0,300000000.0
MAPPER Lithography,2007-05,Semiconductors,False,1020000.0,1020000.0
MAPPING,2007-11,Software,False,4460000.0,4460000.0
MATRIXX Software,2010-03,Software,False,18000000.0,18000000.0
MATRIXX Software,2011-10,Software,False,24000000.0,42000000.0
MAYKOR,2013-08,Software,False,300000000.0,300000000.0
MAZ,2012-11,Mobile,False,3000000.0,3000000.0
MBA Polymers,2007-05,Clean Technology,False,40000000.0,40000000.0
MBA Polymers,2008-09,Clean Technology,False,80000000.0,120000000.0
MBA Polymers,2010-09,Clean Technology,False,33000000.0,153000000.0
MBA Polymers,2011-02,Clean Technology,False,14600000.0,167600000.0
MBA and Company,2010-10,Marketplaces,False,823560.0,823560.0
MBA and Company,2013-04,Marketplaces,False,3600000.0,4423560.0
MC10,2010-07,Health and Wellness,False,24832524.0,24832524.0
MC10,2011-06,Health and Wellness,False,50000000.0,74832524.0
MC10,2011-08,Health and Wellness,False,2500000.0,77332524.0
MC10,2012-01,Health and Wellness,False,2000000.0,79332524.0
MC10,2012-12,Health and Wellness,False,70000000.0,149332524.0
MCH+,2007-05,Finance,False,2450000.0,2450000.0
MCI Group Holding,2011-02,Messaging,False,10883200.0,10883200.0
MCT Danismanlik AS (MCTAS: Istanbul),2010-12,Consulting,False,2500000.0,2500000.0
MComms TV,2008-06,Software,False,285000.0,285000.0
MD On-Line,2011-05,Biotechnology,False,12000000.0,12000000.0
MD-IT,2009-01,Software,False,11000000.0,11000000.0
MDC Media,2012-11,Wealth Management,False,1500000.0,1500000.0
MDC Media,2013-04,Wealth Management,False,700000.0,2200000.0
MDC Telecom,2005-12,Software,False,7500000.0,7500000.0
ME911,2008-05,Health and Wellness,False,435000.0,435000.0
ME911,2010-01,Health and Wellness,False,1250000.0,1685000.0
MEETiiN,2013-03,Enterprise Software,False,500000.0,500000.0
MESoft,2007-04,Software,False,12000000.0,12000000.0
METEOR Network,2007-07,Web Hosting,False,3584880.0,3584880.0
METRIXWARE,2008-10,Software,False,4592520.0,4592520.0
METRIXWARE,2010-03,Software,False,2700000.0,7292520.0
MFG.com,2005-09,B2B,False,14000000.0,14000000.0
MFG.com,2008-01,B2B,False,26000000.0,40000000.0
MFive Labs (Listn),2013-11,Mobile,False,2000000.0,2000000.0
MGB Biopharma,2010-03,Biotechnology,False,12120000.0,12120000.0
MIDAS Solutions,2012-11,Automotive,False,40000.0,40000.0
MIDAS Solutions,2013-09,Automotive,False,26000.0,66000.0
MINDBODY,2010-09,Software,False,14000000.0,14000000.0
MINDBODY,2011-09,Software,False,18000000.0,32000000.0
MINDBODY,2012-11,Software,False,105000000.0,137000000.0
MINGDAO.COM,2013-08,Enterprise Software,False,3240000.0,3240000.0
MIOX,2007-01,Clean Technology,False,14500000.0,14500000.0
MIOX,2008-08,Clean Technology,False,57000000.0,71500000.0
MISSION Therapeutics,2011-08,Biotechnology,False,40000000.0,40000000.0
MISSION Therapeutics,2013-11,Biotechnology,False,121220112.0,161220112.0
MIT Energy Initiative,2012-10,Clean Technology,False,25000000.0,25000000.0
MMIC Solutions,2006-10,Semiconductors,False,5697531.0,5697531.0
MMIC Solutions,2008-05,Semiconductors,False,21000000.0,26697531.0
MOBITRAC,2005-04,Software,False,41500000.0,41500000.0
MODASolutions Corporation,2006-03,Finance,False,2620000.0,2620000.0
MODIZY.COM,2013-06,Fashion,False,275000.0,275000.0
MOG,2006-05,Music,False,10200000.0,10200000.0
MOG,2008-04,Music,False,11200000.0,21400000.0
MOG,2009-08,Music,False,10000000.0,31400000.0
MOG,2010-02,Music,False,19000000.0,50400000.0
MOGL,2011-01,Hospitality,False,4800000.0,4800000.0
MOGL,2011-12,Hospitality,False,300000.0,5100000.0
MOGL,2012-01,Hospitality,False,36000000.0,41100000.0
MOGL,2013-09,Hospitality,False,1100000.0,42200000.0
MOLI,2008-01,Curated Web,False,29600000.0,29600000.0
MOLOME,2013-08,Windows Phone 7,False,11700.0,11700.0
MOO.COM,2006-04,Photo Sharing,False,15000000.0,15000000.0
MOTA Motors,2008-04,Automotive,False,4500000.0,4500000.0
MOVE Guides,2013-12,Local Based Services,False,3600000.0,3600000.0
MPOWER Mobile,2009-10,Mobile,False,5000000.0,5000000.0
MPSTOR,2009-10,Software,False,6630000.0,6630000.0
MPV,2006-03,Heathcare,False,70000000.0,70000000.0
MSDSonline.com,2007-07,Task Management,False,3400000.0,3400000.0
MSI Methylation Sciences,2011-09,Biotechnology,False,36760500.0,36760500.0
MStar Semiconductor,2009-12,Semiconductors,False,16000000.0,16000000.0
MT DIGITAL MEDIA,2008-09,Curated Web,False,64000000.0,64000000.0
MTM Laboratories,2009-10,Biotechnology,False,228009600.0,228009600.0
MTM Laboratories,2010-11,Biotechnology,False,29225700.0,257235300.0
MTPV,2011-09,Clean Technology,False,19500000.0,19500000.0
MTPV,2012-01,Clean Technology,False,6500000.0,26000000.0
MUJIN,2012-08,Robotics,False,953944.0,953944.0
MUV Interactive,2013-10,Education,False,820000.0,820000.0
MVERSE,2012-11,Software,False,93000.0,93000.0
MWI,2007-01,Web Design,False,70000.0,70000.0
MWM Media Workflow Management,2005-11,Consulting,False,1644000.0,1644000.0
MX Logic,2006-11,Security,False,20000000.0,20000000.0
MXP4,2007-01,Games,False,12600000.0,12600000.0
MXP4,2009-05,Games,False,5400000.0,18000000.0
MXP4,2010-04,Games,False,24000000.0,42000000.0
MYFLY,2013-09,E-Commerce,False,270225.0,270225.0
MYR,2011-05,Construction,False,707650.0,707650.0
M_SOLUTION,2006-10,Mobile,False,2490000.0,2490000.0
Ma-papeterie,2009-10,E-Commerce,False,2980000.0,2980000.0
MaXware,2005-12,Security,False,10000000.0,10000000.0
Maana,2012-10,Enterprise Software,False,585000.0,585000.0
Maana,2013-07,Enterprise Software,False,7830000.0,8415000.0
MabLyte,2013-04,Biotechnology,False,232239.0,232239.0
MabVax Therapeutics,2012-11,Biotechnology,False,10500000.0,10500000.0
MabVax Therapeutics,2013-09,Biotechnology,False,1750000.0,12250000.0
Macheen,2010-04,Software,False,2750000.0,2750000.0
Macheen,2011-06,Software,False,20000000.0,22750000.0
Macheen,2012-09,Software,False,30000000.0,52750000.0
Macheen,2013-12,Software,False,1400000.0,54150000.0
Machine Talker,2010-07,Hardware + Software,False,300000.0,300000.0
"Machine Zone, Inc.",2011-08,Games,False,10600000.0,10600000.0
"Machine Zone, Inc.",2012-01,Games,False,8000000.0,18600000.0
Machinima,2008-11,Video,False,3850000.0,3850000.0
Machinima,2009-11,Video,False,1700000.0,5550000.0
Machinima,2010-06,Video,False,9000000.0,14550000.0
Machinima,2012-05,Video,False,105000000.0,119550000.0
Machinio,2013-06,Construction,False,40000.0,40000.0
MacroCure,2011-04,Biotechnology,False,26000000.0,26000000.0
MacroGenics,2006-05,Health Care,False,495000000.0,495000000.0
MacuLogix,2013-03,Health Care,False,14400000.0,14400000.0
MadBid.com,2010-07,Online Auctions,False,6161968.0,6161968.0
MadRat Games,2012-12,Games,False,1000000.0,1000000.0
Made2Manage Systems,2006-01,Software,False,50000000.0,50000000.0
Madefire,2013-04,Mobile,False,10500000.0,10500000.0
Madefire,2013-10,Mobile,False,20872672.0,31372672.0
MadeiraCloud,2013-05,Apps,False,1500000.0,1500000.0
Madhouse Media,2006-02,Advertising,False,200000.0,200000.0
Madhouse Media,2007-03,Advertising,False,8100000.0,8300000.0
Madhouse Media,2008-10,Advertising,False,2000000.0,10300000.0
Madhouse Media,2010-06,Advertising,False,15000000.0,25300000.0
"Madison Reed, Inc.",2013-04,Beauty,False,8000000.0,8000000.0
Madmagz,2011-02,Digital Media,False,330000.0,330000.0
Madvenue,2011-12,Web Design,False,67460.0,67460.0
Mafengwo,2011-10,Public Transportation,False,5000000.0,5000000.0
Mafengwo,2013-04,Public Transportation,False,30000000.0,35000000.0
Magento,2010-03,E-Commerce,False,22500000.0,22500000.0
Magic Tech Network,2008-05,Games,False,7800000.0,7800000.0
MagicRooms Solutions India (P)Ltd.,2010-07,Travel,False,1490000.0,1490000.0
Magin,2013-09,Mobile,False,19299.0,19299.0
Maginatics,2011-07,None,False,30000000.0,30000000.0
Maginatics,2013-08,None,False,85000000.0,115000000.0
Magine,2013-07,Games,False,19000000.0,19000000.0
Magink display technologies,2006-04,Games,False,31500000.0,31500000.0
Magiq,2010-12,Software,False,6214606.0,6214606.0
Magisto,2011-09,Apps,False,11000000.0,11000000.0
Magisto,2013-10,Apps,False,52000000.0,63000000.0
Magix,2006-01,Software,False,155000000.0,155000000.0
Magma Global,2013-01,Manufacturing,False,28064672.0,28064672.0
Magma HQ,2010-09,News,False,19311.0,19311.0
Magnasense,2006-05,Health Care,False,386000.0,386000.0
Magnet Systems,2011-04,Sales and Marketing,False,12600000.0,12600000.0
Magnet Systems,2012-08,Sales and Marketing,False,47167166.0,59767166.0
Magnetic,2009-03,Ad Targeting,False,5000000.0,5000000.0
Magnetic,2010-06,Ad Targeting,False,8000000.0,13000000.0
Magnetic,2012-06,Ad Targeting,False,40000000.0,53000000.0
Magnolia Broadband,2006-01,Semiconductors,False,28000000.0,28000000.0
Magnolia Broadband,2006-09,Semiconductors,False,80000000.0,108000000.0
Magnolia Broadband,2013-07,Semiconductors,False,3000000.0,111000000.0
Magnolia Fashion,2013-03,E-Commerce,False,105000.0,105000.0
Magnomatics,2012-11,Hardware + Software,False,11971956.0,11971956.0
Magnomatics,2013-08,Hardware + Software,False,1515251.0,13487207.0
Magnum Semiconductor,2007-05,Semiconductors,False,60000000.0,60000000.0
Magnum Semiconductor,2012-01,Semiconductors,False,2000000.0,62000000.0
