index,company_name,company_market,company_country_code,raised_amount_usd
1041,Content Raven,Enterprise Software,USA,14000000.0
1849,GreenBytes,Enterprise Software,USA,14000000.0
1404,Education Development Center (EDC),Nonprofits,USA,14000000.0
2835,Munchery,Hospitality,USA,14100000.0
813,Cellrox,Mobile,ISR,14100000.0
1358,EZBOB,Finance Technology,GBR,14147640.0
1388,EdeniQ,None,USA,14150000.0
802,Catalyze,Cloud Infrastructure,USA,14195000.0
3044,Ocapo,E-Commerce,GBR,14394888.0
3491,Pursway,Analytics,ISR,14400000.0
5217,eShares,Internet,USA,14400000.0
2431,Lex Machina,Legal,USA,14400000.0
911,Clearbridge Biomedics,Biotechnology,SGP,14400000.0
2002,Hullabalu,Education,USA,14400000.0
553,Bitium,SaaS,USA,14400000.0
2565,MacuLogix,Health Care,USA,14400000.0
3274,Pharmalink,Biotechnology,SWE,14429158.0
297,Appia,Advertising,USA,14500000.0
2837,MusclePharm,Health and Wellness,USA,14500000.0
3919,Shenzhouying Software Technology,Software,CHN,14563104.0
4004,Skanray Technologies,Manufacturing,IND,14750000.0
2329,KoolSpan,Security,USA,14800000.0
1055,CoolaData,Analytics,ISR,14800000.0
1656,Flywheel Software,Real Time,USA,14800000.0
3211,PathoQuest,Biotechnology,FRA,14880000.0
1468,Eos Energy Storage,Clean Technology,USA,15000000.0
3337,Playnomics,Big Data,USA,15000000.0
881,CircleUp,Venture Capital,USA,15000000.0
3007,Novomer,Clean Technology,USA,15000000.0
4379,TagMan,Advertising,USA,15000000.0
3609,Recommind,Enterprise Software,USA,15000000.0
750,Canva,Design,AUS,15000000.0
5312,mParticle,Software,USA,15000000.0
70,ARKeX,Consulting,GBR,15000000.0
4225,Storenvy,Web Development,USA,15000000.0
690,Business Insider,News,USA,15000000.0
4118,Sound Pharmaceuticals,Healthcare Services,USA,15000000.0
5107,Zimride,Public Transportation,USA,15000000.0
2110,Insightera,None,USA,15000000.0
5373,ubitus,Software,TWN,15000000.0
870,Cieslok Media,Advertising,CAN,15000000.0
3889,Sentient Energy,Clean Technology,USA,15000000.0
2925,Netlist,Semiconductors,USA,15000000.0
2163,Iris Mobile,Mobile,USA,15000000.0
80,Abiquo,Virtualization,GBR,15000000.0
1220,Declara,Education,USA,15000000.0
4335,Syntertainment,Games,USA,15000000.0
1163,DAQRI,Internet of Things,USA,15000000.0
2675,MemSQL,Analytics,USA,15000000.0
650,Breakthrough Behavioral,Therapeutics,USA,15000000.0
1331,DueDil,Transaction Processing,GBR,15000000.0
34,500Friends,E-Commerce,USA,15000000.0
2457,LiquidM,Advertising,USA,15000000.0
2179,Jana Mobile,Mobile,USA,15000000.0
3182,Panasas,Storage,USA,15000000.0
4962,Wishabi,Printing,CAN,15000000.0
3424,Prism Pharmaceuticals,Medical,USA,15000000.0
1320,Drivewyze,Public Transportation,CAN,15000000.0
3702,Rimini Street,Enterprise Software,USA,15000000.0
3240,Peerless Network,Web Hosting,USA,15000000.0
551,Bitbar,Mobile,FIN,15000000.0
4058,Snapguide,Curated Web,USA,15000000.0
1293,Doctor on Demand,Health Care,USA,15000000.0
5289,invino,Flash Sales,USA,15000000.0
1002,CommonFloor,Real Estate,IND,15000000.0
3683,Revenew,Advertising,USA,15000000.0
1698,Frontback,Curated Web,USA,15000000.0
3676,Retrofit,Personal Health,USA,15000000.0
269,Apartment List,Online Rental,USA,15000000.0
270,Apcera,Cloud Computing,USA,15000000.0
5242,girnarsoft,Software,IND,15000000.0
1298,Domino,Design,USA,15000000.0
1267,Didi-Dache,Transportation,CHN,15000000.0
2081,InfoScout,Brand Marketing,USA,15000000.0
3476,PulsePoint,Internet Technology,USA,15000000.0
4830,VisionCare Ophthalmic Technologies,Health Care,USA,15000000.0
3232,Pebble,Hardware + Software,USA,15000000.0
3375,Postmates,E-Commerce,USA,15000000.0
2387,Lanx,Biotechnology,USA,15000000.0
3060,Olo,Technology,USA,15000000.0
5042,Yoka,Fashion,CHN,15000000.0
1503,Evim.net,E-Commerce,TUR,15000000.0
3083,OneSource Virtual,Enterprise Software,USA,15000000.0
219,Alta Rail Technology,Hardware + Software,BRA,15000000.0
3258,Persado,Advertising,USA,15000000.0
770,CardioInsight Technologies,Health Care,USA,15000000.0
1900,Halt Medical,Health Care,USA,15000000.0
2162,Ioxus,Clean Technology,USA,15000000.0
5028,YellowPepper,Finance,USA,15000000.0
4320,SynCardia Systems,Health Care,USA,15000000.0
3106,OpinionLab,Analytics,USA,15000000.0
223,AltheRx Pharmaceuticals,Biotechnology,USA,15000000.0
3502,QBotix,Hardware,USA,15000000.0
4607,Trinity Pharma Solutions,Biotechnology,USA,15000000.0
718,CMGE,Games,HKG,15010000.0
1069,Coskata,Clean Technology,USA,15100000.0
2372,LUX Assure,Clean Technology,GBR,15104070.0
2712,Midatech,Manufacturing,GBR,15152514.0
3494,Pwnie Express,Software,USA,15300000.0
21,360incentives.com,Software,CAN,15300000.0
2943,Newforma,Engineering Firms,USA,15300000.0
4265,Sunrise,Design,USA,15400000.0
5269,iSTAR Medical,Health Care,BEL,15439200.0
1550,Falcon Social,Enterprises,DNK,15439200.0
2722,Mind-NRG,Biotechnology,CHE,15439200.0
1386,Econic Technologies,Manufacturing,GBR,15455564.0
4628,Trustev,E-Commerce,USA,15500000.0
2808,Moonfrye,Curated Web,USA,15500000.0
4252,SugarSync,Curated Web,USA,15500000.0
227,Altobridge,Mobile,FRA,15600000.0
4184,Sproutling,Internet of Things,USA,15600000.0
2138,Interact Public Safety,Software,USA,15622479.0
2546,M-Files,Document Management,FIN,15686400.0
1493,EverTrue,SaaS,USA,15750000.0
4770,Vensun Pharmaceuticals,Biotechnology,USA,15800000.0
1479,Estimote,Sensors,USA,15800000.0
4445,Telormedix,Biotechnology,CHE,15850912.0
3040,Objective Logistics,Big Data,USA,15900000.0
3071,Once Innovations,None,USA,15900000.0
3485,Pure360,Advertising,GBR,15910140.0
55,ACM Capital Partners,Consulting,USA,16000000.0
3360,PokitDok,Heathcare,USA,16000000.0
1736,Gamma Medica,Biotechnology,USA,16000000.0
4019,Skycatch,Aerospace,USA,16000000.0
842,Checkmarx,Security,USA,16000000.0
1201,Datahug,Analytics,IRL,16000000.0
3504,QPID Health,Healthcare Services,USA,16000000.0
2259,Keas,Human Resources,USA,16000000.0
5386,yetu,Curated Web,DEU,16000000.0
3986,Simply Measured,Analytics,USA,16000000.0
1472,Equitas Holdings,Finance,IND,16000000.0
3456,Protea Medical,Health Care,USA,16000000.0
376,Aurora Biofuels,Clean Technology,USA,16000000.0
666,Brightpearl,Business Services,USA,16000000.0
1952,High Street Partners,Software,USA,16000000.0
4180,Springbot,Big Data,USA,16000000.0
1618,FitStar,Health and Wellness,USA,16000000.0
3559,RSI (Reel Solar Inc),Clean Technology,USA,16000000.0
3792,Salsify,Software,USA,16000000.0
2977,Nipendo,Enterprise Software,USA,16000000.0
3673,RethinkDB,Databases,USA,16000000.0
3762,SIPX,Education,USA,16000000.0
2109,InsightSquared,Analytics,USA,16000000.0
3842,Seattle Biomedical Research Institute,Biotechnology,USA,16000000.0
2290,Kinetic Social,Social Media Marketing,USA,16000000.0
4659,UIEvolution,Mobile Software Tools,USA,16000000.0
4385,TakeLessons,Software,USA,16000000.0
1883,GutCheck,Customer Service,USA,16000000.0
2412,Legend3D,Advertising,USA,16000000.0
2512,LookSharp (powering InternMatch),Colleges,USA,16000000.0
76,AVA.ai,Consulting,USA,16000000.0
73,AT Internet,Software,FRA,16082500.0
4766,VendAsta,Software,CAN,16147792.0
863,ChowNow,Hospitality,USA,16194901.0
1965,Hired,Marketplaces,USA,16200000.0
3549,REACH Health,Health Care,USA,16200000.0
371,Aujas Networks,Security,IND,16200000.0
5060,Yunzhisheng,Mobile,CHN,16236400.0
4136,SparkBase,Software,USA,16305120.0
1903,Hammer & Chisel,Mobile,USA,16400000.0
5129,Zoomdata,Analytics,USA,16400000.0
3235,Peek.com,Tourism,USA,16500000.0
321,Argyle Data,Software,USA,16500000.0
2266,Kekanto,Reviews and Recommendations,BRA,16500000.0
1870,Grovo,Video,USA,16500000.0
231,Amagi Media Labs,Advertising,IND,16500000.0
4451,TerraGo Technologies,Collaboration,USA,16500000.0
1018,Comprehend Systems,Enterprise Software,USA,16800000.0
3781,SaferTaxi,Mobile,ARG,16800000.0
1533,Ezoic,Monetization,USA,16800000.0
4977,Wool and the Gang,E-Commerce,GBR,16800000.0
3318,Plaid,Software,USA,16800000.0
4389,TalentBin,Recruiting,USA,16800000.0
2249,Kapost,Content,USA,16800000.0
991,Colingo,Language Learning,USA,16800000.0
210,Allergen Research Corporation,Hospitality,USA,17000000.0
1360,EagerPanda,Curated Web,USA,17000000.0
3747,Ruby Ribbon,Fashion,USA,17000000.0
5145,[x+1],Enterprise Software,USA,17000000.0
2242,Kamcord,Games,USA,17000000.0
3045,Oceans Healthcare,Health and Wellness,USA,17000000.0
4236,StrongLoop,Distribution,USA,17000000.0
2901,NatureBox,Retail,USA,17000000.0
2336,Kreditech,Big Data,DEU,17000000.0
3620,RedHill Biopharma,Biotechnology,ISR,17000000.0
3271,Phagenesis,Biotechnology,GBR,17000000.0
3483,Pure Energies Group,Clean Technology,CAN,17000000.0
2385,Landpoint,Geospatial,USA,17000000.0
3776,STI Technologies,Software,USA,17000000.0
408,Avraham Pharmaceuticals,Biotechnology,ISR,17100000.0
2146,Intigua,Enterprise Software,USA,17200000.0
5049,YouBeauty,Health and Wellness,USA,17200000.0
2760,MobileSpaces,Mobile,USA,17200000.0
2349,Kurtosys,Software,GBR,17250000.0
2024,IQcard,Nonprofits,RUS,17400000.0
3430,Prizeo,Charity,USA,17500000.0
2361,LE TOTE,E-Commerce,USA,17500000.0
3522,Quantopian,Curated Web,USA,17600000.0
2176,Jackrabbit,Clean Technology,USA,17700000.0
2900,Nativo,Advertising,USA,17800000.0
764,Carbylan BioSurgery,Health Care,USA,17999997.0
879,Circle Internet Financial,Software,USA,18000000.0
971,Codenvy,Enterprise Software,USA,18000000.0
1947,Heverest.ru,E-Commerce,RUS,18000000.0
279,AppDirect,PaaS,USA,18000000.0
2649,MediWound,Biotechnology,ISR,18000000.0
578,Bloomfire,Web Tools,USA,18000000.0
3625,Redis Labs,IaaS,USA,18000000.0
4886,WaterSmart Software,Software,USA,18000000.0
5116,Zivame.com,Internet,IND,18000000.0
3690,Revolv,Finance,USA,18000000.0
4956,Wireless Glue Networks,Wireless,USA,18000000.0
354,Atlantium,Clean Technology,ISR,18000000.0
3718,Robinhood,Stock Exchanges,USA,18000000.0
4763,VeliQ,Mobile,NLD,18000000.0
1726,Gainsight,Surveys,USA,18000000.0
1807,Goldbely,E-Commerce,USA,18000000.0
2369,LOYAL3,Finance,USA,18000000.0
2416,Lenddo,Finance,HKG,18000000.0
4810,Vidyard,E-Commerce,USA,18000000.0
387,Auvik Networks,Networking,CAN,18000000.0
3761,SHIFT,Consumer Goods,USA,18000000.0
3231,Peatix,E-Commerce,SGP,18000000.0
3574,Ranker,Curated Web,USA,18000000.0
1527,EyeEm,Apps,DEU,18000000.0
3859,Seeq,None,USA,18000000.0
1395,Edimer Pharmaceuticals,Biotechnology,USA,18000000.0
1930,Healthrageous,Hardware + Software,USA,18000000.0
3381,Power2SME,Enterprise Software,IND,18000000.0
1405,EducationSuperHighway,Nonprofits,USA,18000000.0
426,BA Insight,Software,USA,18000000.0
1390,Edge Therapeutics,Biotechnology,USA,18000000.0
593,Bluenose Analytics,Enterprise Software,USA,18000000.0
2074,Indow Windows,Clean Technology,USA,18200000.0
4305,SwiftStack,Storage,USA,18300000.0
1010,Compario,Search,FRA,18460400.0
4623,Trusper,Curated Web,USA,18510000.0
957,Club W,Hospitality,USA,18600000.0
1688,FreedomPop,Reviews and Recommendations,USA,18600000.0
1234,Deliv,E-Commerce,USA,18700000.0
1232,DeliRadio,Analytics,USA,18700000.0
4636,Tune,App Marketing,USA,18800000.0
3199,Parkmobile,Mobile,USA,18900000.0
4351,THERAVECTYS,Biotechnology,FRA,18913020.0
762,Carambola Media,Video,ISR,19000000.0
2571,Magine,Games,SWE,19000000.0
3289,PillPack,Health Care,USA,19150000.0
3009,NowThis News,Mobile,USA,19200000.0
4156,Splice,Music,USA,19250000.0
4102,Sols,Curated Web,USA,19285409.0
2262,Keen IO,Plumbers,USA,19396920.0
2517,Loop Commerce,E-Commerce,USA,19400000.0
3434,ProfitBricks,Enterprise Software,DEU,19500000.0
4749,Vasopharm,Biotechnology,DEU,19500000.0
3798,Sample6,Biotechnology,USA,19500000.0
1316,Drill Map,Software,USA,19500000.0
5015,YCharts,Investment Management,USA,19500000.0
4407,Tapad,Software,USA,19500000.0
540,Biowater Technology,Biotechnology,USA,19541595.0
49,91JinRong,Finance,CHN,19580000.0
2703,Mic Network,Opinions,USA,19600000.0
4130,SpaceCurve,Big Data,USA,20000000.0
4133,Spanfeller Media Group,Advertising,USA,20000000.0
5263,iPinYou,Advertising,CHN,20000000.0
1597,FilmTrack,Content Delivery,USA,20000000.0
4194,Stackdriver,Enterprise Software,USA,20000000.0
3610,Recondo,Enterprise Software,USA,20000000.0
2779,Modus eDiscovery,Legal,USA,20000000.0
37,51Talk,Education,CHN,20000000.0
39,591wed,Curated Web,CHN,20000000.0
1832,Grand Rounds,Healthcare Services,USA,20000000.0
1672,Fortumo,Mobile Payments,EST,20000000.0
2300,Kite Pharma,Biotechnology,USA,20000000.0
1955,Highlight,Social + Mobile + Local,USA,20000000.0
3783,SageCloud,Enterprise Software,USA,20000000.0
2390,Lastline,Security,USA,20000000.0
3095,Open-Xchange,Virtual Workforces,DEU,20000000.0
3068,OnApp,Content Delivery,GBR,20000000.0
4581,Trax Technologies,Consulting,USA,20000000.0
3058,Olapic,Content,USA,20000000.0
466,Bangcle Security,Security,CHN,20000000.0
3849,Seculert,Enterprises,ISR,20000000.0
4736,Vacation Listing Service,Curated Web,USA,20000000.0
3042,ObserveIT,Cloud Security,USA,20000000.0
946,CloudPhysics,Virtualization,USA,20000000.0
1409,Egalet,Health Care,DNK,20000000.0
1683,FraudMetrix,Security,CHN,20000000.0
4619,True&Co,Online Shopping,USA,20000000.0
1048,Convene,None,USA,20000000.0
285,AppLift,Advertising,DEU,20000000.0
2326,Konga Online Shopping Limited,E-Commerce,NGA,20000000.0
2400,Leaf,Offline Businesses,USA,20000000.0
1765,Gewara,Games,CHN,20000000.0
2096,InnoPharma,Biotechnology,USA,20000000.0
3236,Peel,Games,USA,20000000.0
2577,Magzter,Mobile,USA,20000000.0
4658,UGE,Clean Technology,USA,20000000.0
3664,Restalo,Hotels,ESP,20000000.0
3687,Revizer,Curated Web,ISR,20000000.0
3688,Revolucionadolabs,Software,USA,20000000.0
995,Colorescience,E-Commerce,USA,20000000.0
1989,Hotel Urbano,Hotels,BRA,20000000.0
4885,Watchwith,Advertising,USA,20000000.0
3729,Rockwell Medical,Biotechnology,USA,20000000.0
4657,UCloud Information Technology,Enterprise Software,CHN,20000000.0
4741,Valyoo Technologies,Fashion,IND,20000000.0
5074,Zazma,Payments,USA,20000000.0
3900,Servergy,Design,USA,20000000.0
3985,Simplilearn,Certification Test,USA,20000000.0
4229,Stratoscale,Software,ISR,20000000.0
2851,MyDentist,Health Care,IND,20000000.0
1210,Dauria Aerospace,Robotics,DEU,20000000.0
2023,IPG,Health Care,USA,20000000.0
4762,Veggie Grill,Hospitality,USA,20000000.0
4504,Thinking Phone Networks,Enterprise Software,USA,20000000.0
3498,Pyreos,Hardware + Software,GBR,20000000.0
115,Acumatica,Development Platforms,USA,20000000.0
3486,PureCars,Automotive,USA,20000000.0
693,Butterfly Health,Health and Wellness,USA,20000000.0
4764,VelociData,Analytics,USA,20000000.0
3478,Punchh,Big Data,USA,20000000.0
552,Bitglass,Cloud Security,USA,20000000.0
2812,Morphlabs,Cloud Management,USA,20000000.0
3954,Sift Science,Security,USA,20000000.0
1885,Gyft,Social Network Media,USA,20000000.0
3929,ShopAdvisor,Mobile Shopping,USA,20000000.0
3930,ShopClues.com,E-Commerce,IND,20000000.0
5194,deviantART,Curated Web,USA,20075408.0
2465,Lithera,Biotechnology,USA,20100000.0
4349,THE Football App,Mobile,DEU,20100265.0
4115,Sosh,Social Media,USA,20200000.0
5278,icix,Enterprise Software,USA,20260717.0
15,2U,Software,USA,20400000.0
481,Bebestore,E-Commerce,BRA,20400000.0
3679,Return Path,Sales and Marketing,USA,20400000.0
4567,TradeHero,Finance,SGP,20464859.0
1590,Fidelis SeniorCare,Health and Wellness,USA,20500000.0
2929,Nettwerk Music Group,Music,CAN,20500000.0
3604,RebelMouse,Publishing,USA,20500000.0
2459,LiquidSpace,Real Estate,USA,20600000.0
508,BetterDoctor,Heathcare,USA,20800000.0
2491,Locality,Offline Businesses,USA,20900000.0
3200,Parsely,Analytics,USA,20931012.0
961,Clutch,Analytics,USA,20979994.0
909,ClearDATA,Cloud Infrastructure,USA,21000000.0
318,ArborMetrix,SaaS,USA,21000000.0
1747,Gen9,Biotechnology,USA,21000000.0
869,Chute,iOS,USA,21000000.0
195,Albumatic,Photo Sharing,USA,21000000.0
719,COMS Interactive,Biotechnology,USA,21000000.0
1043,Context Relevant,Predictive Analytics,USA,21000000.0
1150,CyPhy Works,Manufacturing,USA,21000000.0
2683,Merchantry,E-Commerce,GBR,21000000.0
5376,vArmour,Software,USA,21000000.0
1393,Edgecase (formerly Compare Metrics),Enterprise Software,USA,21000000.0
1931,Healthsense,Biotechnology,USA,21000000.0
1761,GetTaxi,Transportation,ISR,21000000.0
1212,Dayima,Social Media,CHN,21000000.0
4302,Swift Biosciences,Biotechnology,USA,21000000.0
2940,NewLeaf Symbiotics,Biotechnology,USA,21000000.0
4116,Souche,E-Commerce,CHN,21000000.0
167,Affinity Solutions,Finance,USA,21000000.0
4466,The Fabric,Web Hosting,USA,21000000.0
3898,Seres Health,Biotechnology,USA,21000000.0
4307,Swiftype,Real Time,USA,21100000.0
4798,ViaCyte,Biotechnology,USA,21200000.0
3084,OneSpot,Content,USA,21200000.0
2382,Lamellar Biomedical,Biotechnology,GBR,21204236.0
1787,Glide Pharma,Biotechnology,GBR,21220762.0
1462,Entangled Media,Synchronization,USA,21240000.0
1588,Fiberstar,Biotechnology,USA,21280000.0
2927,Netskope,Software,USA,21400000.0
235,Amedica,Health Care,USA,21500000.0
4997,WyzAnt.com,Education,USA,21500000.0
4634,Tulip Retail,E-Commerce,CAN,21600000.0
5325,myDocket,Productivity Software,USA,21600000.0
2332,Koru,Education,USA,21750000.0
101,Acompli,Android,USA,21900000.0
1961,HipLogiq,Social Media Marketing,USA,22000000.0
5005,Xangati,Security,USA,22000000.0
2059,Inadco,Advertising,USA,22000000.0
3922,Shijiebang,Education,CHN,22000000.0
1899,Hall,Collaboration,USA,22000000.0
1392,EdgeSpring,Analytics,USA,22000000.0
1817,GoodData,Collaboration,USA,22000000.0
347,Assured Labor,Curated Web,USA,22000000.0
2453,Linkwell Health,Health and Wellness,USA,22000000.0
3528,QuickPay,Mobile,USA,22000000.0
649,Breadtrip,Travel,CHN,22000000.0
3458,Protein Bar,Hospitality,USA,22000000.0
769,CardioFocus,Biotechnology,USA,22000000.0
2497,LocoMobi,Mobile,USA,22000000.0
4300,Sweetgreen,Hospitality,USA,22000000.0
5218,eSolar,Clean Technology,USA,22000000.0
2834,Multiplicom,Biotechnology,BEL,22095150.0
389,Auxogyn,Health Care,USA,22101360.0
2380,Lagoa,Games,CAN,22300000.0
3787,Saladax Biomedical,Biotechnology,USA,22400000.0
441,BTI Payments,Curated Web,IND,22400000.0
3801,Sano,Health and Wellness,USA,22500000.0
1942,HelloFresh,Hospitality,USA,22500000.0
2274,Keychain Logistics,Marketplaces,USA,22680000.0
5149,about.me,Identity Management,USA,22700000.0
4653,Tynker,Education,USA,22750000.0
4718,Usermind,Software,USA,22800000.0
3333,Playdek,iPhone,USA,22800000.0
1139,Cureatr,Health Care,USA,22800000.0
2743,Mission Critical Electronics,Manufacturing,USA,22800000.0
4453,Tesora,Cloud Infrastructure,USA,22800000.0
4290,Sutures India,Manufacturing,IND,22900000.0
4789,Vertos Medical,Biotechnology,USA,23000000.0
1979,Honest Buildings,Commercial Real Estate,USA,23000000.0
1568,Fashion Project,Fashion,USA,23000000.0
3844,Second Genome,Biotechnology,USA,23000000.0
4452,Terrajoule,Hardware + Software,USA,23000000.0
4144,Speek,Software,USA,23100000.0
4609,Trino Therapeutics,Biotechnology,IRL,23158800.0
4478,The Mobile Majority,Mobile Video,USA,23200000.0
3173,PaeDae,Advertising,USA,23200000.0
1669,FormaFina,Lifestyle,ARG,23200000.0
2057,InVision,Interface Design,USA,23200000.0
4371,TabbedOut,Mobile Payments,USA,23250000.0
1727,Gainspeed,Web Hosting,USA,23272000.0
4706,Upstart,Finance,USA,23600000.0
3861,Sefaira,Software,USA,23600000.0
1294,DocuTAP,Health Care,USA,23800000.0
351,AtheroMed,Health Care,USA,23832496.0
1263,Dianrong.com,Finance,CHN,24000000.0
4892,We Heart It,Photo Sharing,USA,24000000.0
3158,PLASTIQ,E-Commerce,USA,24000000.0
3170,Paddle8,E-Commerce,USA,24000000.0
4928,Whistle,Technology,USA,24000000.0
3713,RiverMeadow Software,Software,USA,24000000.0
3218,Paxata,Analytics,USA,24000000.0
4748,Vasona Networks,Mobile,USA,24000000.0
4640,Turbine Air Systems,Manufacturing,USA,24000000.0
4098,Solicore,None,USA,24000000.0
4052,SnagFilms,Video,USA,24000000.0
3894,Sequent,Software,USA,24000000.0
4498,Thin Film Electronics ASA,None,NOR,24000000.0
5098,Zetta.net,Enterprise Software,USA,24000000.0
1216,Decide.com,Consumer Electronics,USA,24000000.0
884,Cirro,Software,USA,24000000.0
3872,SendHub,SMS,USA,24000000.0
4419,Taykey,Advertising,USA,24000000.0
5264,iROKO Partners,Games,GBR,24000000.0
5067,ZYOMYX,Biotechnology,USA,24000000.0
5065,ZIMPERIUM,Mobile Devices,ISR,24000000.0
388,Auxmoney,Finance,DEU,24000000.0
4310,Swirl,Retail,USA,24000000.0
4806,Videdressing,Marketplaces,FRA,24000000.0
3091,OpTier,Analytics,USA,24000000.0
1938,Hector Beverages,Hospitality,IND,24000000.0
3098,OpenGov,Analytics,USA,24000000.0
4602,Trifacta,Software,USA,24000000.0
4709,Upworthy,Social Media,USA,24000000.0
222,"Alteryx, Inc.",Data Integration,USA,24000000.0
3124,OrthoSensor,Health Care,USA,24000000.0
1236,Delivery Club,E-Commerce,RUS,24000000.0
1074,CounterTack,Cloud Security,USA,24000000.0
4108,Sonian,E-Commerce,USA,24000000.0
460,Bamatea,E-Commerce,CHN,24012806.0
4756,Vectra Networks,Security,USA,24080000.0
4360,TROD Medical,Health Care,FRA,24445400.0
4613,Trivitron Healthcare,Biotechnology,IND,24500000.0
4226,Stormpath,Software,USA,24600000.0
3641,Relay Foods,E-Commerce,USA,24750000.0
4397,Tango Card,Enterprise Software,USA,24750000.0
1436,EnTouch Controls,Clean Technology,USA,24750000.0
4337,Synthego,None,USA,24882678.0
339,Art.com,Design,USA,24960000.0
4833,Visualant,Semiconductors,USA,25000000.0
1209,Datto,Storage,USA,25000000.0
5281,imgix,Internet Infrastructure,USA,25000000.0
4550,Topera,Health Care,USA,25000000.0
78,Abe's Market,E-Commerce,USA,25000000.0
1014,Complex Media,Games,USA,25000000.0
526,BioAmber,Biotechnology,USA,25000000.0
2902,Navigat Group,Manufacturing,IDN,25000000.0
2086,InfraReDx,Health Care,USA,25000000.0
1679,Fractal Analytics,Big Data,USA,25000000.0
5035,Yieldbot,Analytics,USA,25000000.0
883,Ciris Energy,Clean Technology,USA,25000000.0
2914,Nektar Therapeutics,Biotechnology,USA,25000000.0
1730,Game Insight,Facebook Applications,LTU,25000000.0
4548,TopLine Game Labs,Games,USA,25000000.0
1455,Engrade,High Schools,USA,25000000.0
1317,Drillinginfo,Oil and Gas,USA,25125006.0
669,Brit + Co.,E-Commerce,USA,25200000.0
3671,Retailigence,Developer APIs,USA,25200000.0
2321,Koa.la,Photography,USA,25200000.0
145,Adore Me,Fashion,USA,25500000.0
2727,Minimally invasive devices,Enterprise Software,USA,25500000.0
4627,Trusted Insight,Finance,USA,25600000.0
1230,Dekko,Computer Vision,USA,25600000.0
403,Aventura,Software,USA,25800000.0
3695,Rheonix,Biotechnology,USA,26000000.0
3344,Plumbee,Games,GBR,26000000.0
3657,RepairPal,Curated Web,USA,26000000.0
3080,"OneLogin, Inc.",Enterprise Software,USA,26000000.0
1635,Flint,Mobile,USA,26000000.0
1410,Ejoy Technology,Games,CHN,26220000.0
4218,Stitch Fix,Fashion,USA,26250000.0
3185,PandoDaily,Blogging Platforms,USA,26500000.0
5228,emids,Software,USA,26600000.0
1005,CompStak,Big Data,USA,26700000.0
1056,Cooltech Applications,Clean Technology,FRA,26727300.0
5375,urturn,Internet,CHE,26800000.0
3107,Opsmatic,Enterprise Software,USA,27000000.0
685,BuildingIQ,Software,USA,27000000.0
583,Blue Apron,Hospitality,USA,27000000.0
313,Appurify,Testing,USA,27000000.0
3626,Reduxio,Web Hosting,ISR,27000000.0
2525,LoyalBlocks,Mobile,USA,27000000.0
3316,PlaceIQ,Advertising,USA,27000000.0
1022,Concept.io,Personalization,USA,27000000.0
